Time_ms,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24
4442,96.37,97.24,31.2,29.25,30.58,30.58,42.49,30.66,31.11,31.56,32.51,32.12,55.07,36.96,33.11,32.03,40.27,44.6,38.01,38.97,39.25,38.55,43,99.02
4463,93.86,49.06,31.2,29.25,30.58,30.58,32.91,30.75,31.11,31.56,32.51,32.12,54.24,36.96,33.11,32.03,40.43,44.6,38.01,38.97,39.25,38.55,43,100.87
4483,97.24,77.65,31.2,29.25,30.58,30.58,32.91,30.75,31.02,31.56,32.51,32.12,54.79,36.96,33.11,32.03,40.27,44.6,38.01,38.83,39.25,38.55,43,101.83
4501,97.24,100.87,31.2,29.25,30.58,30.49,32.91,30.75,31.11,31.56,32.51,32.12,54.24,36.96,33.11,32.03,40.43,44.42,38.01,38.97,39.11,38.55,43,101.83
4522,97.24,68.31,48.84,29.33,30.58,30.58,33.01,30.75,31.02,31.56,32.51,32.12,53.7,36.96,33.11,32.03,40.43,44.42,38.01,38.83,39.11,38.55,43,101.83
4540,97.24,100.87,37.74,29.33,30.58,30.58,32.91,30.75,31.11,31.56,32.51,32.12,53.43,36.96,33.11,32.03,40.43,44.42,37.87,38.97,39.25,38.55,43,100.87
4561,97.24,98.12,39.83,29.25,30.58,30.49,32.91,30.75,31.11,31.56,32.51,32.12,53.43,36.96,33.11,32.03,40.43,44.42,38.01,38.97,39.25,38.55,43,100.87
4579,98.12,102.8,33.84,29.33,30.58,30.58,32.91,30.75,31.2,31.56,32.51,32.12,53.43,36.96,33.11,32.03,40.43,44.6,38.01,38.83,39.11,38.55,43,100.87
4600,97.24,101.83,31.2,29.25,30.58,30.58,32.91,30.66,31.29,31.56,32.51,32.12,53.7,36.96,33.11,32.03,40.43,44.6,38.01,38.97,39.25,38.55,43,101.83
4618,97.24,101.83,31.2,29.33,30.58,30.58,32.91,30.66,31.29,31.56,32.51,32.12,53.43,36.96,33.11,32.03,40.43,44.6,37.74,38.83,39.11,38.55,43,101.83
4639,97.24,99.94,31.2,29.33,30.58,30.58,33.01,30.66,31.29,31.56,32.51,32.12,53.97,36.96,33.11,32.03,40.27,44.6,37.87,38.97,39.25,38.55,43,100.87
4659,97.24,102.8,31.2,29.25,30.58,30.58,33.01,30.66,31.29,31.56,32.51,32.12,54.24,36.96,33.11,32.03,40.27,44.6,38.01,38.83,39.11,38.55,43,101.83
4678,97.24,102.8,31.2,29.25,30.58,30.49,32.91,30.66,31.29,31.56,32.51,32.12,53.7,36.96,33.11,32.03,40.43,44.79,38.01,38.83,39.11,38.55,43,100.87
4698,97.24,102.8,31.2,29.25,30.58,30.58,32.91,30.75,31.29,31.56,32.51,32.12,54.24,36.96,33.11,32.03,40.43,44.6,38.01,38.97,39.11,38.55,43,101.83
4716,98.12,102.8,31.2,29.25,30.58,30.49,32.91,30.66,31.29,31.56,32.51,32.12,54.24,36.96,33.11,32.03,40.43,44.42,38.01,38.83,39.25,38.55,43,100.87
4737,96.37,102.8,31.2,29.33,30.58,30.58,32.91,30.66,31.29,31.56,32.51,32.12,53.97,36.96,33.11,32.03,40.43,44.42,38.01,38.83,39.25,38.55,43,100.87
4757,96.37,101.83,31.2,29.33,30.58,30.58,32.91,30.66,31.11,31.56,32.51,32.12,52.91,36.96,33.21,32.03,40.43,44.42,37.87,38.83,39.11,38.55,43,100.87
4776,97.24,101.83,31.2,29.25,30.58,30.58,33.01,30.75,31.11,31.56,32.51,32.12,53.7,36.96,33.21,32.03,40.43,44.42,38.01,38.97,39.25,38.69,43,101.83
4796,97.24,102.8,31.2,29.25,30.58,30.58,32.91,30.75,31.11,31.56,32.51,32.12,53.17,36.96,33.21,32.03,40.43,44.42,38.01,38.83,39.11,38.69,43,101.83
4815,96.37,102.8,31.2,29.25,30.58,30.58,32.91,30.75,31.11,31.56,32.51,32.12,53.43,36.96,33.21,32.03,40.43,44.42,38.01,38.83,39.25,38.69,43,101.83
4835,97.24,99.02,31.29,29.25,30.58,30.58,32.91,30.75,31.11,31.56,32.51,32.12,54.24,36.96,33.21,32.03,40.43,44.42,38.01,38.97,39.11,38.69,43,101.83
4856,97.24,100.87,31.29,29.25,30.58,30.58,32.91,30.75,31.2,31.56,32.51,32.12,54.79,36.96,33.21,32.03,40.43,44.42,38.01,38.83,39.25,38.69,43,100.87
4874,97.24,102.8,31.29,29.33,30.58,30.58,32.81,30.75,31.11,31.56,32.51,32.12,54.51,36.96,33.21,32.03,40.43,44.42,37.87,38.97,39.25,38.69,43,100.87
4895,96.37,101.83,31.38,29.25,30.58,30.58,32.91,30.75,31.11,31.93,32.51,32.12,54.24,36.96,33.21,32.03,40.27,44.42,38.01,38.97,39.25,38.69,43,100.87
4913,96.37,95.52,31.38,29.25,30.58,30.58,32.91,30.75,31.29,32.03,32.51,32.12,55.07,36.96,33.21,32.03,40.43,44.42,38.01,38.97,39.25,38.69,43,100.87
4934,96.37,101.83,31.38,29.33,30.58,30.58,32.91,30.75,31.29,32.03,32.51,32.12,55.64,36.96,33.21,32.03,40.43,44.42,38.01,38.97,39.25,38.69,43,100.87
4952,96.37,102.8,31.38,29.25,30.58,30.58,33.01,30.75,31.38,31.93,32.51,32.12,54.51,36.96,33.21,32.03,40.43,44.42,38.01,38.97,39.11,38.69,43,99.94
4972,96.37,102.8,31.38,29.25,30.58,30.58,32.91,30.75,31.29,32.03,32.51,32.12,54.79,36.96,33.21,31.93,40.43,44.24,38.01,38.83,39.25,38.69,43,100.87
4993,41.04,100.87,31.38,29.25,30.58,30.58,32.91,30.75,31.38,32.03,32.51,32.12,54.24,36.96,33.21,31.93,40.43,44.42,38.01,38.97,39.25,38.69,43,101.83
5011,96.37,102.8,31.38,29.25,30.58,30.58,32.91,30.75,31.29,32.03,32.51,32.12,55.35,36.96,33.21,31.93,40.43,44.42,38.01,38.97,39.11,38.69,43,101.83
5032,96.37,102.8,31.38,29.25,30.58,30.58,32.91,30.75,31.29,32.03,32.51,32.12,55.64,36.96,33.21,31.93,40.43,44.42,38.01,38.83,39.25,38.69,43,101.83
5050,94.68,102.8,31.38,29.33,30.58,30.58,33.01,30.75,31.29,31.93,32.51,32.12,56.51,36.96,33.21,32.03,40.43,44.42,38.01,38.97,39.25,38.69,43,101.83
5071,97.24,103.78,31.38,29.25,30.58,30.58,32.91,30.75,31.38,31.93,32.51,32.12,54.51,36.96,33.21,31.93,40.12,44.42,38.01,38.97,39.11,38.69,43,101.83
5089,96.37,102.8,31.38,29.33,30.58,30.58,32.91,30.75,31.11,32.03,32.51,32.12,55.07,36.96,33.21,31.93,40.43,44.42,38.01,38.97,39.25,38.55,43,101.83
5110,96.37,102.8,31.38,29.25,30.58,30.58,32.81,30.75,31.38,32.03,32.51,32.12,55.07,36.96,33.21,32.03,40.43,44.42,38.01,38.97,39.25,38.69,42.83,101.83
5128,96.37,101.83,31.47,29.33,30.58,30.58,32.32,30.75,31.29,32.03,32.51,32.12,55.07,36.96,33.21,31.93,40.43,44.42,38.01,38.97,39.25,38.69,43,100.87
5149,96.37,102.8,31.47,29.25,30.58,30.58,32.32,30.75,31.29,32.03,32.51,32.12,54.51,36.96,33.21,31.93,40.43,44.42,38.01,38.97,39.11,38.69,43,101.83
5167,96.37,102.8,31.47,29.33,30.58,30.58,32.22,30.75,31.29,32.12,32.51,32.12,54.51,36.96,33.21,31.93,40.43,44.42,38.01,38.97,39.25,38.69,43,101.83
5187,96.37,102.8,31.38,29.33,30.58,30.58,32.22,30.75,31.11,32.12,32.51,32.12,54.79,36.96,33.21,31.93,40.43,44.42,38.01,38.97,39.25,38.69,43,101.83
5208,96.37,102.8,31.38,29.25,30.58,30.58,32.22,30.75,31.11,32.03,32.51,32.12,54.51,36.84,33.21,31.93,40.43,44.6,38.01,38.97,39.11,38.69,43,101.83
5226,96.37,101.83,31.38,29.33,30.58,30.58,32.91,30.75,31.11,31.93,32.51,32.12,55.07,36.84,33.21,31.93,40.43,44.6,38.01,38.97,39.25,38.69,43,101.83
5247,96.37,101.83,31.38,29.33,30.58,30.66,32.91,30.75,31.11,31.93,32.51,32.12,55.07,36.96,33.21,31.93,40.27,44.6,38.01,38.97,39.11,38.69,43,101.83
5265,95.52,101.83,31.38,29.33,30.58,30.66,32.91,30.75,31.11,31.93,32.51,32.12,55.35,36.96,33.21,31.93,40.43,44.42,38.14,38.97,39.25,38.69,43,101.83
5286,95.52,102.8,31.38,29.25,30.58,30.66,33.11,30.75,31.11,31.93,32.51,32.12,55.64,36.96,33.21,31.93,40.27,44.42,38.14,38.97,39.25,38.55,43,101.83
5304,95.52,101.83,31.47,29.25,30.58,30.58,33.11,30.75,31.02,31.93,32.51,32.12,55.92,36.96,33.21,31.93,40.43,44.6,38.14,38.97,39.25,38.69,43,101.83
5325,95.52,100.87,31.38,29.25,30.58,30.58,33.11,30.75,31.11,31.93,32.51,32.12,55.35,36.96,33.21,31.93,40.43,44.6,38.14,38.97,39.25,38.55,43,100.87
5345,95.52,100.87,31.38,29.25,30.58,30.66,33.11,30.75,31.02,31.93,32.51,32.12,56.22,36.84,33.21,31.93,40.43,44.6,38.01,38.97,39.25,38.55,43.17,101.83
5364,95.52,100.87,31.47,29.25,30.58,30.66,33.11,30.75,31.11,31.93,32.51,32.12,55.35,36.96,33.21,31.93,40.43,45.93,38.14,38.97,39.25,38.55,43.17,100.87
5384,94.68,99.94,31.47,29.25,30.58,30.66,33.11,30.75,31.11,31.93,32.51,32.12,55.35,36.84,33.11,31.93,40.43,45.93,38.14,38.97,39.25,38.69,43,99.02
5403,94.68,100.87,31.47,29.25,30.58,30.66,33.01,30.75,31.2,31.93,32.51,32.12,56.51,36.96,33.21,31.84,40.43,45.93,38.14,39.11,39.25,38.69,43,99.02
5423,94.68,100.87,31.47,29.25,30.58,30.58,33.01,30.75,31.11,31.93,32.51,32.12,59.63,36.96,33.11,31.93,40.43,45.93,38.01,38.97,39.25,38.69,43,99.02
5441,94.68,99.94,31.47,29.25,30.58,30.58,33.01,30.75,31.11,31.93,32.51,32.12,55.64,36.96,33.21,31.93,40.43,45.93,38.14,38.97,39.25,38.69,43.17,99.02
5462,94.68,99.94,31.47,29.25,30.58,30.58,33.01,30.75,32.22,31.93,32.51,32.12,56.22,36.96,33.21,31.84,40.43,45.93,38.14,38.97,39.25,38.69,43,101.83
5480,93.86,99.94,31.47,29.33,30.58,30.58,33.01,30.66,31.47,31.93,32.51,32.12,55.64,36.96,33.21,31.93,40.27,45.93,38.14,39.11,39.25,38.69,43,101.83
5501,94.68,99.94,31.47,29.25,30.58,30.58,33.01,30.75,31.65,31.93,32.51,32.12,54.51,36.96,33.11,31.84,40.43,45.93,38.01,38.97,39.11,38.55,43.17,100.87
5521,93.05,99.02,31.56,29.25,30.58,30.58,33.01,30.66,31.65,31.93,32.51,32.12,54.24,36.96,33.11,31.84,40.43,45.93,38.14,38.97,39.25,38.55,43,100.87
5540,93.86,98.12,31.56,29.25,30.58,30.58,33.01,30.75,31.65,31.93,32.51,32.12,54.24,36.96,33.11,31.84,40.43,44.6,38.01,39.11,39.25,38.69,43.17,100.87
5560,93.86,98.12,31.56,29.25,30.58,30.58,33.01,30.75,31.2,31.93,32.51,32.12,55.35,36.96,33.21,31.93,40.43,44.6,38.01,38.97,39.25,38.69,43.17,101.83
5579,93.05,97.24,31.56,29.25,30.58,30.58,32.91,30.75,31.2,31.93,32.51,32.12,56.81,36.96,33.21,31.84,40.27,44.6,38.14,38.97,39.25,38.55,43.17,100.87
5599,93.05,97.24,31.47,29.25,30.58,30.58,32.91,30.75,31.11,31.93,32.51,32.12,56.81,36.96,33.11,31.84,40.43,44.6,38.14,38.97,39.25,38.69,43.17,101.83
5618,93.05,97.24,31.56,29.25,30.58,30.58,32.12,30.75,31.29,31.93,32.51,32.12,56.81,36.96,33.21,31.84,40.43,44.6,38.14,38.97,39.25,38.69,44.06,100.87
5638,93.05,97.24,31.56,29.25,30.58,30.58,32.12,30.75,31.2,31.93,32.51,32.12,56.81,36.96,33.21,31.84,40.43,44.6,38.01,38.97,39.25,38.69,44.6,101.83
5656,93.05,97.24,31.56,29.25,30.58,30.58,32.12,30.75,31.11,31.93,32.51,32.12,57.72,36.96,33.11,31.84,40.43,44.6,38.14,38.97,39.25,38.55,44.42,100.87
5677,93.05,97.24,31.56,29.25,30.58,30.58,32.22,30.75,31.11,31.93,32.51,32.12,58.66,36.96,33.21,31.84,40.43,44.6,38.14,39.11,39.25,38.69,43.35,101.83
5695,93.05,97.24,31.47,29.25,30.58,30.58,32.81,30.75,31.11,31.93,32.51,32.12,59.31,36.96,33.21,31.84,40.27,44.6,38.14,39.11,39.25,38.69,44.42,100.87
5716,93.05,96.37,31.56,29.25,30.58,30.58,32.81,30.75,31.11,31.93,32.51,32.12,58.03,36.96,33.21,31.84,40.43,44.6,38.14,39.11,39.25,38.69,43.17,101.83
5736,92.25,97.24,31.56,29.25,30.58,30.58,32.81,30.75,31.2,31.93,32.51,32.12,58.34,36.96,33.21,31.84,40.43,44.79,38.14,38.97,39.25,38.69,43.52,101.83
5755,92.25,96.37,31.56,29.25,30.58,30.58,32.81,30.75,31.2,31.93,32.51,32.12,56.22,36.96,33.21,31.84,40.12,45.35,38.14,38.97,39.25,38.69,43.7,101.83
5775,92.25,96.37,31.47,29.25,30.58,30.58,32.81,30.75,31.2,32.03,32.51,32.12,57.11,36.96,33.21,31.84,40.43,44.97,38.14,39.11,39.25,38.69,43.7,101.83
5794,92.25,95.52,31.47,29.25,30.58,30.58,32.81,30.75,31.2,32.03,32.51,32.12,57.72,36.96,33.11,31.84,40.43,44.6,38.14,39.11,39.25,38.69,44.06,100.87
5814,91.47,95.52,31.47,29.25,30.58,30.58,32.91,30.75,31.2,31.93,32.51,32.12,57.41,36.96,33.21,31.84,40.27,44.6,38.14,38.97,39.25,38.55,44.24,101.83
5833,92.25,95.52,31.47,29.25,30.58,30.58,32.91,30.75,31.2,31.93,32.51,32.12,58.03,36.96,33.21,31.84,40.43,44.6,38.01,38.97,39.25,38.69,43.88,100.87
5853,93.05,96.37,31.47,29.25,30.58,30.58,32.81,30.75,31.2,31.93,32.41,32.12,58.03,36.96,33.21,31.84,40.43,44.6,38.14,38.97,39.25,38.69,45.16,101.83
5874,93.86,95.52,31.56,29.25,30.58,30.58,32.91,30.66,31.2,31.93,32.51,32.12,58.34,36.96,33.21,31.84,40.43,44.6,38.01,39.11,39.25,38.69,43.17,101.83
5892,97.24,96.37,31.47,29.25,30.58,30.58,32.91,30.75,31.2,31.84,32.51,32.12,58.34,36.96,33.21,31.84,40.43,44.6,38.01,38.97,39.25,38.69,46.52,101.83
5912,99.02,96.37,31.47,29.25,30.58,30.58,32.91,30.75,31.2,31.84,32.51,32.12,58.66,36.96,33.21,31.84,40.43,44.6,38.14,39.11,39.25,38.69,46.32,101.83
5931,99.02,96.37,31.47,29.25,30.58,30.58,32.81,30.75,31.2,31.84,32.51,32.12,58.66,36.96,33.21,31.84,40.43,44.6,38.14,39.11,39.25,38.69,43.17,101.83
5951,99.02,96.37,31.47,29.25,30.58,30.58,32.12,30.75,31.2,31.84,32.51,32.12,58.34,36.96,33.21,31.84,40.43,44.6,38.14,39.11,39.25,38.69,43.52,101.83
5970,99.02,96.37,31.47,29.25,30.58,30.58,32.12,30.75,31.2,32.03,32.51,32.12,58.34,36.96,33.21,31.84,40.43,44.6,38.14,38.97,39.25,38.69,43.35,101.83
5990,99.02,96.37,31.47,29.25,30.58,30.58,32.81,30.75,31.11,32.03,32.51,32.12,57.72,36.96,33.11,31.84,40.43,44.6,38.14,38.97,39.25,38.69,43.7,101.83
6009,98.12,97.24,31.47,29.25,30.58,30.58,32.81,30.75,31.2,31.93,32.51,32.12,58.66,36.96,33.21,31.84,40.27,44.6,38.01,38.97,39.25,38.69,43.52,101.83
6029,99.02,97.24,31.47,29.25,30.58,30.58,32.91,30.75,31.38,32.03,32.51,32.12,58.66,36.96,33.21,31.93,40.43,44.6,38.14,38.97,39.25,38.55,43.17,101.83
6050,93.05,97.24,31.47,29.25,30.58,30.58,32.91,30.75,31.38,31.93,32.51,32.12,58.66,36.96,33.21,31.84,40.43,44.6,38.14,38.97,39.25,38.69,43.17,101.83
6068,93.05,97.24,31.47,29.25,30.58,30.58,32.91,30.75,31.29,32.03,32.51,32.12,58.98,36.96,33.21,31.84,40.43,61.68,38.01,38.97,39.11,38.69,43.7,101.83
6089,93.86,98.12,31.47,29.25,30.58,30.58,32.91,30.66,31.38,31.93,32.51,32.12,58.66,36.96,33.11,31.84,40.43,53.97,38.14,38.97,39.25,38.69,43.52,100.87
6107,93.86,99.02,31.47,29.25,30.58,30.58,32.91,30.75,31.38,32.03,32.51,32.12,58.34,36.96,33.21,31.93,40.43,50.44,38.01,38.97,39.25,38.55,43.35,101.83
6128,93.86,98.12,31.47,29.25,30.58,30.58,32.91,30.75,31.38,32.03,32.51,32.12,58.03,36.96,33.21,31.93,40.43,44.79,38.01,38.97,39.25,38.55,43.7,100.87
6146,94.68,99.02,31.47,29.25,30.58,30.58,32.91,30.66,31.29,32.03,32.51,32.12,58.66,36.96,33.21,31.93,40.43,44.79,38.14,38.97,39.25,38.69,43.17,100.87
6166,94.68,99.02,31.47,29.25,30.58,30.49,32.91,30.75,31.38,31.93,32.51,32.12,59.63,36.96,33.21,31.93,40.43,44.79,38.14,39.11,39.25,38.69,43.35,101.83
6185,94.68,99.94,31.47,29.25,30.58,30.58,33.11,30.66,31.38,31.93,32.51,32.12,56.22,36.96,33.21,31.93,40.43,48.84,38.01,39.11,39.25,38.69,44.06,101.83
6205,95.52,99.94,31.47,29.25,30.58,30.58,33.21,30.75,31.38,31.93,32.51,32.12,55.64,36.96,33.21,31.93,40.43,57.41,38.01,39.11,39.25,38.69,44.06,101.83
6226,95.52,99.94,31.47,29.25,30.58,30.58,33.21,30.75,31.38,31.93,32.51,32.12,55.35,36.96,33.21,31.93,40.12,44.6,38.01,38.97,39.25,38.69,43.35,100.87
6244,95.52,100.87,31.38,29.25,30.58,30.58,32.91,30.75,31.29,31.93,32.51,32.12,56.22,36.96,33.21,31.93,40.43,45.93,38.14,38.97,39.25,38.69,43.88,101.83
6265,95.52,100.87,31.47,29.25,30.58,30.58,32.22,30.75,31.29,31.93,32.51,32.12,56.51,36.96,33.21,31.93,40.43,45.93,38.01,38.97,39.25,38.69,43.17,101.83
6283,96.37,101.83,31.47,29.25,30.58,30.58,33.01,30.75,31.11,31.93,32.51,32.12,55.07,36.96,33.21,31.93,40.27,45.93,38.14,38.97,39.25,38.55,43.17,101.83
6304,96.37,101.83,31.38,29.25,30.58,30.58,49.29,30.75,31.11,32.03,32.51,32.12,55.35,36.96,33.21,31.93,40.43,45.93,38.01,38.97,39.25,38.69,43.17,101.83
6322,96.37,100.87,31.47,29.25,30.58,30.58,33.01,30.75,31.11,31.93,32.51,32.12,55.35,36.84,33.21,31.93,40.27,44.6,38.01,38.97,39.11,38.69,44.97,101.83
6343,96.37,100.87,31.38,29.25,30.58,30.66,33.01,30.75,31.11,32.03,32.51,32.12,55.07,36.96,33.21,31.93,40.43,44.6,38.01,39.11,39.25,38.55,44.42,101.83
6361,96.37,101.83,31.38,29.25,30.58,30.66,33.21,30.75,31.38,32.03,32.51,32.12,55.35,36.96,33.21,31.93,40.43,49.97,38.01,38.97,39.11,38.69,43.88,101.83
6381,96.37,101.83,31.38,29.25,30.58,30.66,33.21,30.75,31.38,32.03,32.51,32.12,55.35,36.96,33.21,31.93,40.43,44.42,38.01,38.97,39.25,38.69,44.24,101.83
6402,96.37,101.83,31.38,29.25,30.58,30.66,33.21,30.75,31.29,32.03,32.51,32.12,55.64,36.96,33.21,31.93,40.27,44.42,38.01,38.83,39.25,38.69,44.6,100.87
6420,97.24,101.83,31.38,29.25,30.58,30.58,32.91,30.75,31.2,32.03,32.41,32.12,55.35,36.96,33.21,32.03,40.43,44.6,37.87,38.97,39.25,38.55,45.54,100.87
6441,97.24,101.83,31.38,29.25,30.58,30.58,33.01,30.75,31.29,32.03,32.51,32.12,55.35,36.96,33.21,31.93,40.27,44.6,38.01,38.97,39.25,38.69,43.7,100.87
6459,49.51,99.94,31.38,29.25,30.58,30.58,33.01,30.75,31.29,32.03,32.51,32.12,55.35,36.96,33.21,31.93,40.43,44.6,38.01,38.97,39.11,38.69,45.16,101.83
6480,39.68,99.94,31.38,29.25,30.58,30.58,33.11,30.75,31.11,32.03,32.51,32.12,55.35,36.96,33.21,31.93,40.27,44.6,38.01,38.97,39.25,38.69,43.35,101.83
6498,92.25,101.83,31.38,29.25,30.58,30.58,32.91,30.75,31.11,31.93,32.41,32.12,55.64,36.96,33.21,32.03,40.43,44.42,38.01,38.97,39.25,38.69,45.74,99.94
6519,38.41,99.94,33.62,29.25,30.58,30.58,32.91,30.75,31.11,32.03,32.51,32.12,55.35,36.96,33.21,31.93,40.43,44.6,38.01,38.97,39.25,38.69,44.42,100.87
6537,38.55,100.87,41.04,29.25,30.58,30.58,32.91,30.75,31.11,31.93,32.51,32.12,55.35,36.96,33.21,31.93,40.43,44.79,38.01,38.97,39.25,38.69,43.17,100.87
6558,48.19,100.87,44.06,29.25,30.58,30.58,33.01,30.75,31.02,31.93,32.51,32.12,55.92,36.84,33.21,31.93,40.43,44.97,38.01,38.97,39.25,38.69,44.79,100.87
6578,44.42,94.68,36.84,29.25,30.58,30.58,33.01,30.75,31.02,31.93,32.51,32.12,55.35,36.96,33.21,32.03,40.43,44.79,38.01,38.97,39.25,38.69,43,99.94
6597,95.52,101.83,31.29,29.25,30.58,30.58,32.91,30.75,31.02,31.93,32.51,32.12,56.22,36.96,33.21,32.03,40.43,44.79,38.01,38.97,39.25,38.69,43.35,100.87
6617,97.24,101.83,31.29,29.25,30.58,30.58,32.91,30.75,31.02,31.93,32.51,32.12,56.22,36.84,33.21,32.03,40.43,44.79,38.01,38.97,39.25,38.69,43,99.94
6635,97.24,100.87,31.2,29.25,30.58,30.58,33.01,30.75,31.11,31.93,32.51,32.12,56.22,36.96,33.21,31.93,40.43,44.97,38.01,38.97,39.25,38.69,43,99.02
6656,97.24,101.83,31.2,29.25,30.58,30.58,33.01,30.75,31.11,31.93,32.51,32.12,55.64,36.96,33.21,32.03,40.43,44.79,38.01,38.97,39.25,38.69,43,99.94
6674,96.37,101.83,31.29,29.25,30.66,30.58,37.22,30.75,31.02,31.93,32.41,32.12,55.92,36.96,33.21,32.03,40.43,44.6,38.01,38.97,39.25,38.69,43,99.02
6695,97.24,101.83,31.29,29.33,30.58,30.58,38.41,30.75,31.02,31.84,32.51,32.12,55.35,36.96,33.21,32.03,40.43,44.79,38.01,38.97,39.25,38.55,44.42,101.83
6713,97.24,102.8,31.29,29.33,30.58,30.58,39.39,30.75,31.02,31.84,32.51,32.12,56.51,36.96,33.11,32.03,40.43,44.79,38.01,38.97,39.25,38.69,44.6,101.83
6734,97.24,102.8,31.29,29.25,30.58,30.58,33.01,30.75,31.02,31.93,32.51,32.12,58.66,36.96,33.21,32.03,40.43,44.6,38.01,38.97,39.25,38.69,43,101.83
6754,97.24,102.8,31.29,29.25,30.58,30.58,33.01,30.75,31.02,31.93,32.51,32.12,56.81,36.96,33.21,32.03,40.43,44.79,38.01,38.97,39.11,38.55,43,101.83
6773,90.7,101.83,31.2,29.25,30.58,30.58,33.11,30.75,31.02,31.93,32.51,32.12,55.07,36.96,33.11,32.03,40.43,44.6,38.01,38.97,39.11,38.55,43,100.87
6793,48.62,100.87,31.2,29.25,30.58,30.58,36.22,30.75,31.02,31.75,32.51,32.12,55.35,36.96,33.11,32.03,40.43,44.6,38.01,38.97,39.25,38.41,43.17,100.87
6812,47.55,99.94,31.2,29.25,30.58,30.58,41.84,30.75,31.02,31.75,32.51,32.12,55.64,36.96,33.21,31.93,40.43,44.42,38.01,38.83,39.25,38.55,43,100.87
6832,48.84,100.87,31.2,29.25,30.58,30.58,33.01,30.75,31.02,31.75,32.41,32.12,55.64,36.96,33.11,32.03,40.43,44.42,38.01,38.83,39.11,38.55,43,100.87
6850,41.51,99.94,31.2,29.25,30.58,30.58,33.01,30.75,31.02,31.75,32.51,32.12,55.07,36.96,33.11,32.03,40.43,44.6,37.87,38.83,39.11,38.55,43,100.87
6871,97.24,101.83,31.2,29.25,30.58,30.58,32.91,30.66,31.02,31.75,32.51,32.12,55.07,36.96,33.11,32.03,40.12,44.6,38.01,38.83,39.11,38.55,43,101.83
6889,98.12,102.8,31.2,29.25,30.58,30.58,33.01,30.75,31.02,31.75,32.51,32.12,55.07,36.96,33.11,32.03,40.43,44.6,38.01,38.83,39.25,38.55,43,99.94
6910,97.24,101.83,31.2,29.25,30.58,30.58,32.91,30.75,31.02,31.75,32.51,32.12,55.35,36.96,33.11,32.03,40.43,44.6,38.01,38.83,38.97,38.55,43.17,101.83
6930,97.24,101.83,31.2,29.25,30.58,30.58,32.91,30.75,31.02,31.75,32.51,32.12,55.35,36.96,33.11,32.03,40.43,44.6,38.01,38.83,39.25,38.55,43,101.83
6949,97.24,101.83,31.2,29.25,30.58,30.58,47.76,30.75,31.02,31.75,32.51,32.12,55.07,36.96,33.11,32.03,40.43,44.42,38.01,38.83,39.11,38.55,43.17,100.87
6969,97.24,101.83,31.2,29.33,30.58,30.58,51.15,30.75,31.02,31.75,32.41,32.12,54.79,36.96,33.11,32.03,40.43,44.6,38.01,38.83,39.25,38.55,43.17,101.83
6988,96.37,84.99,31.2,29.25,30.58,30.58,44.24,30.75,31.02,31.75,32.51,32.12,55.35,36.96,33.11,32.03,40.43,44.6,38.01,38.83,39.25,38.55,43,100.87
7008,95.52,100.87,31.2,29.33,30.58,30.58,32.91,30.75,31.02,31.75,32.51,32.12,55.64,36.96,33.11,32.03,40.43,44.6,38.01,38.83,39.11,38.55,43,100.87
7027,78.78,99.02,31.2,29.33,30.58,30.58,49.51,30.75,31.02,31.75,32.51,32.12,55.07,36.84,33.11,32.03,40.43,44.42,38.01,38.83,39.25,38.55,43,100.87
7047,80.55,99.02,31.2,29.25,30.58,30.58,32.91,30.75,31.02,31.75,32.41,32.12,55.07,36.96,33.11,32.03,40.43,44.6,38.01,38.83,39.11,38.69,43,101.83
7066,96.37,101.83,31.29,29.25,30.58,30.58,32.91,30.75,31.02,31.75,32.51,32.12,54.79,36.96,33.11,32.03,40.43,44.6,38.01,38.83,39.11,38.55,43,100.87
7086,96.37,101.83,31.29,29.33,30.58,30.58,32.91,30.75,31.02,31.75,32.51,32.12,54.79,36.96,33.11,32.03,40.43,44.42,38.01,38.97,39.11,38.69,43,100.87
7104,96.37,100.87,35.16,29.25,30.58,30.58,32.91,30.75,31.02,31.75,32.51,32.12,54.79,36.96,33.21,32.03,40.43,44.42,38.01,38.83,39.11,38.55,43,101.83
7125,97.24,100.87,31.29,29.25,30.58,30.58,32.91,30.75,31.02,31.75,32.51,32.12,55.64,36.96,33.11,31.93,40.27,44.42,38.01,38.83,39.11,38.55,43,100.87
7145,95.52,54.24,31.2,29.25,30.58,30.58,32.91,30.66,31.02,31.75,32.51,32.12,55.35,36.96,33.11,32.03,40.43,44.42,38.01,38.83,39.11,38.55,43,100.87
7164,97.24,101.83,31.29,29.25,30.58,30.49,32.91,30.75,31.02,31.75,32.41,32.12,55.64,36.96,33.21,32.03,40.27,44.42,38.01,38.83,39.11,38.55,43,101.83
7184,97.24,101.83,31.29,29.25,30.58,30.58,32.91,30.66,31.02,31.75,32.51,32.12,57.11,36.96,33.11,32.03,40.43,44.42,38.01,38.97,39.25,38.69,43,101.83
